Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,"Macao SAR, China",MAC,169.805,180.83,185.079,98.06,32.116,36.71379,25.09099,19.06999,20.07111,23.87158,25.435,29.39461,32.76585,31.84376,26.02953,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Madagascar,MDG,15.363,18.773,23.941,12.188,14.27,23.775,21.2715163636364,24.97688,34.55841,31.07096,25.62026,11.96217,15.02506,16.24747,16.18255,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Malawi,MWI,1.364,1.601,1.438,1.589,1.384,0.554163455,0.509,0.317003019223559,0.005484,0.005484,0.005467548,0.007249968,0.0108797367,0.0108797367,0.0024640038369081,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Malaysia,MYS,2577.581,2597.404,2661.528,2444.462,2853.263,2564.65822417581,2193.26000841583,1943.95888344729,2161.992838,2193.300634,2005.979379448,1149.876958418,1455.20982395985,1359.12559,1378.744705,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Maldives,MDV,0.013,0.013,0.013,0.013,0.013,,,,,,5.87870598184376,6.872800012,7.745645613,0.0,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Mali,MLI,,,,,,8.328779694,9.11551389645065,5.4487094452797,1.19358,0.0,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Malta,MLT,11.106,11.661,11.894,11.763,6.672,6.733,6.352,5.266,3.541,3.422,3.352,2.442,2.63621,5.14323,2.4734492,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Marshall Islands,MHL,0.327,0.35,0.351,0.359,0.347,,,,,,,,0.161087,0.133837,0.182569,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Mauritania,MRT,0.095,0.111,0.099,0.116,0.099,0.208132727142084,0.13925043909506,0.0,0.0,,,,,0.0,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Mauritius,MUS,211.715,194.842,202.814,191.185,153.031,179.321,178.132,172.006,171.534,192.99,168.773,157.239,196.047,233.717,213.641,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Mexico,MEX,390.425,456.958,482.34,482.785,714.057,908.948170756014,774.603519631098,763.886260561117,677.139988908,617.529552725,714.003211,760.849242,928.83550977,1062.987599,1072.52473,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Moldova,MDA,0.62,0.78,0.895,0.813,0.686,1.00226,1.18356,1.07716,0.831444,0.628572,0.48963,0.486910181772908,0.55191,0.6445,1.22908832,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Monaco,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Mongolia,MNG,6.069,6.34,5.364,5.927,2.562,3.900821,7.14949812767493,9.49361123844254,8.869308,13.211711025,7.843989,8.02203384325573,8.36736,7.819001,7.38543,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Montenegro,MNE,0.123,,,,,0.0,0.0,0.0,0.0,,,0.0587,0.1119,0.1345,0.15295,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Morocco,MAR,60.764,50.626,44.809,55.478,62.807,64.571,40.9843170717889,38.8408635811992,43.321464,47.000251,52.913598,53.82625368,77.93581,97.71152,102.19214,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Mozambique,MOZ,4.928,5.196,5.778,6.743,5.827,6.14,8.075,4.92238023654571,5.882496,5.36650299100094,4.86366165923809,4.37,3.557,4.775,6.347,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Myanmar,MMR,2.722,2.788,2.867,2.83,2.614,2.06226,3.53038,3.82987504054834,2.861556,3.90162,3.3857879,5.065285902,4.83393550069972,4.74216559835534,8.30683,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Namibia,NAM,0.0,0.0,,,0.0,0.484,0.692604,0.88838849653504,0.677064,34.36805,30.302405,21.084889,22.206886,26.293869,6.900144,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Nauru,NRU,,,,,2.85,6.34330383321339,8.41823060991166,8.43888748712717,7.270032,7.270032,7.793474304,9.718462457,7.939983827,10.34721,1.72681,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Nepal,NPL,6.936,7.212,7.643,7.233,6.282,6.463516539,6.48656488020303,5.76237493105865,5.759868,4.5996,4.536371616,4.895080058,4.5668399023,8.84572,5.847551,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Netherlands,NLD,4893.971,4959.004,5005.596,4903.379,4520.328,6444.38161844899,6347.25316032084,6014.58854749604,5753.728484,5726.179652,5292.794684592,4745.958515461,5855.480475616,5886.51490365179,5656.442,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,New Caledonia,NCL,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,New Zealand,NZL,781.469,819.0,868.14,920.847,799.295,468.638,892.848,975.021,934.540524,999.3047112,1155.45872005615,1231.85419306685,1335.95320545677,1349.29523130803,1207.88220494,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Nicaragua,NIC,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Niger,NER,,,,,,0.0,0.0,1.46578302,1.080708,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Nigeria,NGA,10.029,11.269,10.036,10.036,7.966,0.0,0.0,0.0,12.1983521811429,12.1983521811429,24.8019639339246,24.161930857,22.0015460675581,19.7929720673716,21.9751970392198,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,North Macedonia,MKD,0.111,0.117,0.119,,0.0,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Norway,NOR,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Oman,OMN,,,,,39.196,106.579,171.732,240.695,251.141,291.939,412.234008,425.202175,434.92173,510.425983,566.923,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Pakistan,PAK,407.926,426.991,313.872,319.796,303.905,332.957297192,297.683519787229,286.075685790508,292.760800570437,204.623134285262,183.17731267,175.4744,214.52857,217.534134,192.977927,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Palau,PLW,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Panama,PAN,37.226,35.883,35.197,38.458,0.0,71.894371680428,66.8221755258011,79.8959724316117,147.711511102115,134.10594055287,121.567074708,126.052370637,45.776862,64.710714,94.840477,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Papua New Guinea,PNG,21.112,21.89,23.069,22.002,19.336,28.504406874,32.2014362461827,28.5268065062122,32.728836,33.402132,27.3706535806214,26.9017828904392,29.231317078,31.036317,30.685844,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Paraguay,PRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085996,1.641624,1.774534,1.857094,1.970266,1.842301,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Peru,PER,138.691,112.233,161.576,230.125,256.939,83.5804026066418,107.179094,122.151244,334.880485681557,295.31226543068,329.568817319152,276.1751,316.825703,313.264641181,340.335049,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Philippines,PHL,322.706,318.85,285.577,277.362,227.454,460.194054824,470.003413890059,533.283614656041,325.682352,577.474932,604.508812,665.124567915,753.351739,835.904513,926.888641,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Poland,POL,71.284,79.824,83.145,78.921,55.475,76.606040095,39.4180038679561,91.8311627817047,97.64576278,120.85182858,114.791591876,155.552044,221.814,271.488,317.866,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Portugal,PRT,235.244,294.083,323.297,347.473,313.533,364.692462967644,355.849353,320.824462,319.454636,348.67247,343.964162,327.012274,421.8294532,454.209368,536.98922,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Puerto Rico,PRI,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Qatar,QAT,869.582,888.498,1292.746,1639.146,2276.378,2945.787,3637.131,4306.922,4960.582,5993.108,7563.30739,9206.16533,10970.08988,12666.7094,12739.81097,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Romania,ROU,5.161,4.984,5.684,6.421,3.987,5.163786,6.0952,5.622633,5.25614,5.2917,4.7179,4.2237,2.8045,2.71,3.334,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Russian Federation,RUS,1541.219,1926.295,1224.313,2399.593,2305.548,3531.583,3900.12005,4132.144,4249.26882,4413.55935,4761.04707,5863.19654,6845.22951,6810.61016,6620.69578,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Rwanda,RWA,,,,,,3.269194459,6.4364016948346,17.454286461742,19.999008,20.696268,,,,0.0,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Samoa,WSM,1.809,1.88,1.99,1.886,1.643,,,,,0.011652,0.015066036,0.017582064,,0.0,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,San Marino,SMR,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Sao Tome and Principe,STP,0.062,0.071,0.064,0.084,0.069,,,,,,,,,0.561943,0.572749,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Saudi Arabia,SAU,1021.453,1066.281,1229.704,1382.547,1838.162,1324.861,1501.275,1815.016,1694.372004,1599.921996,826.83,833.991,867.640758,1085.47,1024.061,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Senegal,SEN,0.0,0.0,0.0,0.0,0.0,0.0,3.37578055142813,4.57883176764346,4.47306,3.578448,3.09552348483269,0.133149772,0.041650904321273,0.0,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Serbia,SRB,4.578,4.114,3.79,3.412,2.011,2.133,2.234,1.45,1.451004,2.748,3.217,4.737729,7.355192,17.7117,13.313,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Seychelles,SYC,25.812,30.716,27.644,26.709,25.623,36.289,31.922,6.478,26.245992,32.310996,19.234992,20.123,29.345,7.793,2.40769,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Sierra Leone,SLE,8.06,9.591,8.632,8.34,7.581,0.0,0.0,0.0,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Singapore,SGP,7571.26,7981.253,7955.56,7310.158,7390.959,7121.41467932294,7300.79704802969,6899.37316122711,6360.12415,6051.73592,6331.93030364296,6695.81127593532,5062.992579,6947.43532775345,6411.98982815646,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Slovak Republic,SVK,0.317,0.302,45.485,45.91,0.225,0.0,0.0,0.0,0.0,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Slovenia,SVN,2.639,2.312,3.674,1.948,2.833,1.533,1.606,1.126,0.988,1.098,0.8,0.41874,0.5664,0.54284,0.35950656,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Solomon Islands,SLB,0.797,0.828,0.876,0.831,0.723,2.546,2.81846979189063,3.0246638572357,3.077352,3.235068,3.69158478,3.595603574,3.842515754,3.842515754,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Somalia,SOM,,,,,,0.0,1.52106019,1.275841047,1.440588,1.363692,,,,0.0,0.0,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,South Africa,ZAF,923.383,1232.995,939.199,760.889,676.413,1025.562,1072.91477981187,1174.66680577935,1122.986468,1042.73626391249,892.734324084,767.271186,833.347947527025,696.730006,539.41356,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,South Sudan,SSD,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Spain,ESP,1021.743,1100.205,1203.877,1306.438,1079.589,1235.86488460144,1313.29316795807,1131.85052008716,957.997754181,962.636446,1035.487113,1068.160640636,1078.63356,1118.73285,1191.466578,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Sri Lanka,LKA,310.362,325.413,343.641,331.457,278.998,339.048919353,364.50263,405.42043,385.12,384.70865414,381.6320526,403.075583974751,398.473464249,436.198,394.05,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,St. Lucia,LCA,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,St. Martin (French part),MAF,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Sudan,SDN,43.118,51.04,45.892,46.821,41.803,14.638193367,22.7181682625349,23.5445337567467,12.415236,11.895,7.44532026283296,5.1483685301,5.6883385341,0.85847,0.0755,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Suriname,SUR,27.08,26.268,26.793,27.811,35.195,24.107,23.2325484474918,24.8468140438477,30.471996,28.947996,22.3450867609255,23.184,23.184,33.201,32.227,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Sweden,SWE,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Switzerland,CHE,1109.641,1039.027,1104.843,1181.567,1057.893,1282.496418,1354.590823,1371.470116,1444.374258,1508.892548,1409.329209,1532.761243,1581.35236,1841.314,1640.735,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Syrian Arab Republic,SYR,22.118,16.385,17.532,14.29,11.433,4.6709182,6.46072795302386,4.66339165780686,1.517388,1.517388,0.0280427875669882,0.028381977,0.025670514,0.0256386216924769,0.024356690607853,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Tajikistan,TJK,3.7,2.4,3.569,4.823,5.948,0.983571745286593,1.50102658477458,1.64424342023971,0.4757,2.954004,5.27238131829056,4.92143181707628,2.89861,2.337,2.5060054231253,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Tanzania,TZA,1.853,1.69,1.447,1.446,0.781,1.249246,1.17475174011724,1.62798730741115,0.003641454,0.564368726,2.213882,0.536721,0.281228,0.487269,0.962933,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Thailand,THA,2002.424,2106.87,2454.554,2288.961,2132.553,2938.670391666,2870.78888291064,2758.43883609572,2640.367634,2524.64667,2136.72847939514,2160.069653102,2511.891367964,2666.263256,2234.03731,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Timor-Leste,TLS,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Togo,TGO,,,,,,53.241236679,53.4358861080055,53.7197165076087,32.362596,41.4737598035943,7.3969052656347,8.3493888,8.56582776,10.89276,14.865774544,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Tonga,TON,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Trinidad and Tobago,TTO,47.883,46.456,47.378,49.174,70.109,17.404,17.6483112392824,17.6483112392824,44.646,43.736004,43.198175952,21.343723,37.428,41.138,47.338148,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Tunisia,TUN,18.048,18.572,15.344,15.381,13.927,14.640172,12.7290692703312,15.5990812234352,14.683452,13.28618,10.35424112,8.096,12.124027,13.234265,13.092473,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Turkey,TUR,382.949,463.902,466.098,480.667,856.034,1149.281,1544.26626010139,1933.67835962636,2296.03873424933,2630.33,2882.162,3493.930482468,4800.237745146,5949.212205544,6815.50975,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Turkmenistan,TKM,10.088,10.461,11.028,10.513,9.234,6.19,3.1219583241899,2.77921377335453,0.0,4.17014507594203,4.81185528988917,5.953543762,19.484,16.916,16.55784,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Tuvalu,TUV,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Uganda,UGA,28.55,33.975,30.578,29.544,26.855,0.735263,0.66585065462504,0.803977562378779,0.86022,0.670884,0.023472,0.02300256,,0.0,0.055324647,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Ukraine,UKR,39.293,43.762,18.012,63.359,63.231,69.320238864,80.9200845454545,75.7839377415526,14.3835,22.0855,37.7408652,40.459830355,53.792982,75.26435,75.617661,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,United Arab Emirates,ARE,4641.933,5735.78,6538.02,9289.48,8959.601,9774.15041487849,10434.8491894756,12032.543632735,14082.25474,15527.192868,15962.692,16138.874,16616.24461,15962.90443,14762.2695814573,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,United Kingdom,GBR,5998.434,6215.321,6154.451,6283.831,6615.125,6082.73941307418,6280.25098328964,6243.54285285133,6031.574712,5974.825151208,5423.17313862741,5512.672996428,5915.641,6198.37,5851.19,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,United States,USA,37357.644,39881.895,40617.739,39313.596,35097.670654396,39353.2561,39621.9135350454,39111.3403776909,37113.5589216014,38225.1960889445,37866.224512,38657.919041,41591.551767,42985.299596,42498.262662,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Uruguay,URY,4.274,4.146,4.229,4.39,3.758,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Uzbekistan,UZB,71.582,67.552,66.287,71.69,75.994,153.676,153.81637,110.70799,99.00415,110.23607,114.33452,112.28173,126.79762,89.43028,70.49835,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Vanuatu,VUT,1.784,1.855,1.966,1.86,1.614,0.17675,1.73013671184443,1.909,1.935996,1.996584,1.656,1.211181,1.628,1.663,2.10991073558386,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,"Venezuela, RB",VEN,2.112,2.049,2.09,2.169,1.857,1.21619,7.56177,5.67204073867983,5.198784,4.06835119546078,4.12577123012918,3.996713403,2.79291553183396,0.0,0.183573,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Vietnam,VNM,230.186,216.012,258.488,295.759,311.502,426.91573,475.385659574604,503.550322720949,497.179820293424,450.220037899155,384.47024,451.25618,453.34954,762.66195,1022.84225,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,"Yemen, Rep.",YEM,66.812,66.111,40.52,33.024,26.419,0.0,0.0,0.0,0.0,,,,,3.27,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Zambia,ZMB,0.0,0.0,,,,0.0,0.0,0.0,93.4325445351864,83.431251799322,79.382095832289,80.3529469986506,81.5576096504393,75.077397732,79.335,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Zimbabwe,ZWE,22.252,8.547,7.692,7.464,6.775,25.138924086,44.6849213122918,47.2882260415844,32.681952,0.710490455655202,0.79610713578782,0.804947441,0.665035317,0.665035317,,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Arab World,ARB,7614.616,8798.176,10073.09,13176.421,14557.538,15792.0945597642,17136.9274516384,19711.7646195193,22234.0136372668,24698.8996924264,25918.4579033048,27869.6950203519,30342.7250758281,31869.1803896217,30599.3361652479,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Caribbean small states,CSS,91.545,88.815,90.58,94.014,116.23,43.365855596,43.0173949550333,44.2651508206895,77.05199862,,70.1019589639255,52.447719653,67.693288462,79.3197822099658,79.7936645225827,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Central Europe and the Baltics,CEB,151.235,169.074,219.086,192.783,124.73,122.821185504833,86.1420568679561,123.186723538612,135.89104478,165.63870558,153.047416682,190.546780646509,258.60434,305.88687,351.15340896,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Early-demographic dividend,EAR,7525.127,8063.393,7803.411,7711.138,9211.525,10943.9534216547,11551.5811530936,12402.7241926494,12791.7810471402,13271.7687436829,12668.692722275,13940.6546517936,17221.324022734,19057.0445127029,19026.5828820916,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,East Asia & Pacific,EAS,48131.62,49776.649,56456.284,53813.636,67952.876,73279.5405256274,71129.5591331521,61896.5955438625,60230.7443840539,64344.0425670436,66620.2655819429,68376.1739722159,72869.4626689043,76282.1364401458,73123.1011921281,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,East Asia & Pacific (excluding high income),EAP,13284.68,13538.228,17479.306,17224.466,17877.874,24366.0272845336,23662.5340567483,22329.8808855646,22571.527698054,24608.0923252139,25827.6174174929,26840.4050450967,29703.0383488036,32170.2189858064,32098.5125518956,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,East Asia & Pacific (IDA & IBRD countries),TEA,13282.482,13535.942,17476.883,17222.174,17878.735,24370.7423370437,23669.5779480026,22335.5229732822,22575.747630054,24615.008355335,25835.1228917969,26849.8933955557,29710.7268393926,32180.0760078064,32099.7522608956,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Euro area,EMU,28024.167,29269.73,30571.642,30003.59,33975.319,28324.3551038806,28745.8567331595,27061.648691028,27503.6257702242,27910.0700910256,27729.323327157,28003.2285849418,31278.9653535479,31430.9904896518,31151.4629956713,
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Europe & Central Asia,ECS,37481.492,39366.256,39949.088,40790.377,45222.186,40845.0574695143,42284.6587191914,41214.6666098374,41942.4820572535,43264.9887118896,43350.4511324686,45660.9710187811,51164.8175326939,52990.4134493388,52841.6459031644,
